"dist";"hwi";"disp.rate";"species"
190;38,06875;0,00679906426725431;"Cyanoramphus_novaezelandiae"
200;38,06875;0,00522838454748456;"Cyanoramphus_novaezelandiae"
210;38,06875;0,0040205539912354;"Cyanoramphus_novaezelandiae"
220;38,06875;0,00309174932517464;"Cyanoramphus_novaezelandiae"
230;38,06875;0,00237751163410708;"Cyanoramphus_novaezelandiae"
240;38,06875;0,00182827292118686;"Cyanoramphus_novaezelandiae"
250;38,06875;0,00140591609580094;"Cyanoramphus_novaezelandiae"
260;38,06875;0,00108112965275939;"Cyanoramphus_novaezelandiae"
270;38,06875;0,000831373457894557;"Cyanoramphus_novaezelandiae"
280;38,06875;0,000639314465871355;"Cyanoramphus_novaezelandiae"
290;38,06875;0,000491623809241471;"Cyanoramphus_novaezelandiae"
300;38,06875;0,000378051776888354;"Cyanoramphus_novaezelandiae"
0;20,16;1;"Finschia_novaeseelandiae"
10;20,16;0,608942309264163;"Finschia_novaeseelandiae"
20;20,16;0,370810736011972;"Finschia_novaeseelandiae"
30;20,16;0,225802345887074;"Finschia_novaeseelandiae"
40;20,16;0,13750060194174;"Finschia_novaeseelandiae"
50;20,16;0,0837299340716156;"Finschia_novaeseelandiae"
60;20,16;0,0509866994081058;"Finschia_novaeseelandiae"
70;20,16;0,0310479584793297;"Finschia_novaeseelandiae"
80;20,16;0,0189064155343408;"Finschia_novaeseelandiae"
90;20,16;0,0115129163353894;"Finschia_novaeseelandiae"
100;20,16;0,0070107018596371;"Finschia_novaeseelandiae"
110;20,16;0,00426911297996998;"Finschia_novaeseelandiae"
120;20,16;0,00259964351653253;"Finschia_novaeseelandiae"
130;20,16;0,00158303292622093;"Finschia_novaeseelandiae"
140;20,16;0,000963975725734178;"Finschia_novaeseelandiae"
150;20,16;0,000587005604503168;"Finschia_novaeseelandiae"
160;20,16;0,000357452548357165;"Finschia_novaeseelandiae"
170;20,16;0,000217667980248972;"Finschia_novaeseelandiae"
180;20,16;0,000132547242545675;"Finschia_novaeseelandiae"
190;20,16;8,07136239623606e-05;"Finschia_novaeseelandiae"
200;20,16;4,91499405647191e-05;"Finschia_novaeseelandiae"
210;20,16;2,99294783076764e-05;"Finschia_novaeseelandiae"
220;20,16;1,82253256357482e-05;"Finschia_novaeseelandiae"
230;20,16;1,10981718797238e-05;"Finschia_novaeseelandiae"
240;20,16;6,75814641304963e-06;"Finschia_novaeseelandiae"
250;20,16;4,11532128310776e-06;"Finschia_novaeseelandiae"
260;20,16;2,5059932454996e-06;"Finschia_novaeseelandiae"
270;20,16;1,52600531391492e-06;"Finschia_novaeseelandiae"
280;20,16;9,29249199804735e-07;"Finschia_novaeseelandiae"
290;20,16;5,6585915361097e-07;"Finschia_novaeseelandiae"
300;20,16;3,44575579718129e-07;"Finschia_novaeseelandiae"
0;27,6238095238095;1;"Fringilla_coelebs"
10;27,6238095238095;0,696277806793104;"Fringilla_coelebs"
20;27,6238095238095;0,484802784232615;"Fringilla_coelebs"
30;27,6238095238095;0,337557419332675;"Fringilla_coelebs"
40;27,6238095238095;0,235033739599695;"Fringilla_coelebs"
50;27,6238095238095;0,163648776730857;"Fringilla_coelebs"
60;27,6238095238095;0,113945011346535;"Fringilla_coelebs"
70;27,6238095238095;0,079337382595381;"Fringilla_coelebs"
80;27,6238095238095;0,0552408587502172;"Fringilla_coelebs"
90;27,6238095238095;0,0384629839759689;"Fringilla_coelebs"
100;27,6238095238095;0,0267809221255059;"Fringilla_coelebs"
110;27,6238095238095;0,0186469617214442;"Fringilla_coelebs"
120;27,6238095238095;0,0129834656107621;"Fringilla_coelebs"
130;27,6238095238095;0,00904009896003512;"Fringilla_coelebs"
140;27,6238095238095;0,00629442027708587;"Fringilla_coelebs"
150;27,6238095238095;0,00438266514556339;"Fringilla_coelebs"
160;27,6238095238095;0,00305155247546145;"Fringilla_coelebs"
170;27,6238095238095;0,00212472826492837;"Fringilla_coelebs"
180;27,6238095238095;0,00147940113633564;"Fringilla_coelebs"
190;27,6238095238095;0,001030074178575;"Fringilla_coelebs"
200;27,6238095238095;0,000717217789892412;"Fringilla_coelebs"
210;27,6238095238095;0,000499382829739285;"Fringilla_coelebs"
220;27,6238095238095;0,000347709181441003;"Fringilla_coelebs"
230;27,6238095238095;0,000242102186255567;"Fringilla_coelebs"
240;27,6238095238095;0,000168570379265842;"Fringilla_coelebs"
250;27,6238095238095;0,000117371813965502;"Fringilla_coelebs"
260;27,6238095238095;8,1723389207228e-05;"Fringilla_coelebs"
270;27,6238095238095;5,69021822009078e-05;"Fringilla_coelebs"
280;27,6238095238095;3,96197266245897e-05;"Fringilla_coelebs"
290;27,6238095238095;2,75863363599116e-05;"Fringilla_coelebs"
300;27,6238095238095;1,92077537781361e-05;"Fringilla_coelebs"
0;5,55;1;"Gallirallus_australis"
10;5,55;0,165001320546444;"Gallirallus_australis"
20;5,55;0,0272254357820703;"Gallirallus_australis"
30;5,55;0,004492232856494;"Gallirallus_australis"
40;5,55;0,000741224353523634;"Gallirallus_australis"
50;5,55;0,000122302997152584;"Gallirallus_australis"
60;5,55;2,01801560369643e-05;"Gallirallus_australis"
70;5,55;3,3297523949324e-06;"Gallirallus_australis"
80;5,55;5,49413542256529e-07;"Gallirallus_australis"
90;5,55;9,06539599984268e-08;"Gallirallus_australis"
100;5,55;1,49580231125049e-08;"Gallirallus_australis"
110;5,55;2,46809356632753e-09;"Gallirallus_australis"
120;5,55;4,07238697676226e-10;"Gallirallus_australis"
130;5,55;6,71949228941913e-11;"Gallirallus_australis"
140;5,55;1,1087251011558e-11;"Gallirallus_australis"
150;5,55;1,82941105813697e-12;"Gallirallus_australis"
160;5,55;3,01855240414867e-13;"Gallirallus_australis"
170;5,55;4,98065132823174e-14;"Gallirallus_australis"
180;5,55;8,21814046339637e-15;"Gallirallus_australis"
190;5,55;1,35600402889657e-15;"Gallirallus_australis"
200;5,55;2,23742455434232e-16;"Gallirallus_australis"
210;5,55;3,69178006089521e-17;"Gallirallus_australis"
220;5,55;6,09148585214737e-18;"Gallirallus_australis"
230;5,55;1,0051032096943e-18;"Gallirallus_australis"
240;5,55;1,65843356885028e-19;"Gallirallus_australis"
250;5,55;2,73643728898849e-20;"Gallirallus_australis"
260;5,55;4,51515766275631e-21;"Gallirallus_australis"
270;5,55;7,45006976830187e-22;"Gallirallus_australis"
280;5,55;1,22927134993295e-22;"Gallirallus_australis"
290;5,55;2,02831396048846e-23;"Gallirallus_australis"
300;5,55;3,34674481963382e-24;"Gallirallus_australis"
0;17,7333333333333;1;"Gerygone_igata"
10;17,7333333333333;0,568980125415925;"Gerygone_igata"
20;17,7333333333333;0,323738383118322;"Gerygone_igata"
30;17,7333333333333;0,184200705828612;"Gerygone_igata"
40;17,7333333333333;0,104806540704065;"Gerygone_igata"
50;17,7333333333333;0,0596328386742084;"Gerygone_igata"
60;17,7333333333333;0,0339299000277587;"Gerygone_igata"
70;17,7333333333333;0,019305438773144;"Gerygone_igata"
80;17,7333333333333;0,0109844109743529;"Gerygone_igata"
90;17,7333333333333;0,00624991153380739;"Gerygone_igata"
100;17,7333333333333;0,00355607544834417;"Gerygone_igata"
110;17,7333333333333;0,00202333625458736;"Gerygone_igata"
120;17,7333333333333;0,0011512381158937;"Gerygone_igata"
130;17,7333333333333;0,000655031607564792;"Gerygone_igata"
140;17,7333333333333;0,000372699966223611;"Gerygone_igata"
150;17,7333333333333;0,000212058873524421;"Gerygone_igata"
160;17,7333333333333;0,000120657284453485;"Gerygone_igata"
170;17,7333333333333;6,86515968406887e-05;"Gerygone_igata"
180;17,7333333333333;3,90613941804186e-05;"Gerygone_igata"
190;17,7333333333333;2,22251569596955e-05;"Gerygone_igata"
200;17,7333333333333;1,26456725943162e-05;"Gerygone_igata"
210;17,7333333333333;7,19513637868274e-06;"Gerygone_igata"
220;17,7333333333333;4,09388959912759e-06;"Gerygone_igata"
230;17,7333333333333;2,32934181755057e-06;"Gerygone_igata"
240;17,7333333333333;1,32534919948648e-06;"Gerygone_igata"
250;17,7333333333333;7,54097353743714e-07;"Gerygone_igata"
260;17,7333333333333;4,29066406908916e-07;"Gerygone_igata"
270;17,7333333333333;2,44130258014795e-07;"Gerygone_igata"
280;17,7333333333333;1,3890526482308e-07;"Gerygone_igata"
290;17,7333333333333;7,90343349999687e-08;"Gerygone_igata"
300;17,7333333333333;4,49689658404464e-08;"Gerygone_igata"
0;31,7375;1;"Hemiphaga_novaeseelandiae"
10;31,7375;0,729727079087926;"Hemiphaga_novaeseelandiae"
20;31,7375;0,532501609954196;"Hemiphaga_novaeseelandiae"
30;31,7375;0,388580844441493;"Hemiphaga_novaeseelandiae"
40;31,7375;0,28355796460381;"Hemiphaga_novaeseelandiae"
50;31,7375;0,206919925262456;"Hemiphaga_novaeseelandiae"
60;31,7375;0,150995072666864;"Hemiphaga_novaeseelandiae"
70;31,7375;0,11018519333386;"Hemiphaga_novaeseelandiae"
80;31,7375;0,0804051192902557;"Hemiphaga_novaeseelandiae"
90;31,7375;0,0586737928433945;"Hemiphaga_novaeseelandiae"
100;31,7375;0,0428158554706203;"Hemiphaga_novaeseelandiae"
110;31,7375;0,0312438891512265;"Hemiphaga_novaeseelandiae"
120;31,7375;0,0227995119696715;"Hemiphaga_novaeseelandiae"
130;31,7375;0,0166374212742586;"Hemiphaga_novaeseelandiae"
140;31,7375;0,01214077683002;"Hemiphaga_novaeseelandiae"
150;31,7375;0,00885945361402886;"Hemiphaga_novaeseelandiae"
160;31,7375;0,00646498320808025;"Hemiphaga_novaeseelandiae"
170;31,7375;0,00471767331278489;"Hemiphaga_novaeseelandiae"
180;31,7375;0,00344261396662957;"Hemiphaga_novaeseelandiae"
190;31,7375;0,0025121686342959;"Hemiphaga_novaeseelandiae"
200;31,7375;0,00183319747968105;"Hemiphaga_novaeseelandiae"
210;31,7375;0,001337733842239;"Hemiphaga_novaeseelandiae"
220;31,7375;0,000976180609294132;"Hemiphaga_novaeseelandiae"
230;31,7375;0,000712345424682478;"Hemiphaga_novaeseelandiae"
240;31,7375;0,000519817746055193;"Hemiphaga_novaeseelandiae"
250;31,7375;0,000379325085486925;"Hemiphaga_novaeseelandiae"
260;31,7375;0,000276803786657151;"Hemiphaga_novaeseelandiae"
270;31,7375;0,0002019912187178;"Hemiphaga_novaeseelandiae"
280;31,7375;0,000147398462036351;"Hemiphaga_novaeseelandiae"
290;31,7375;0,000107560649163839;"Hemiphaga_novaeseelandiae"
300;31,7375;7,84899183391291e-05;"Hemiphaga_novaeseelandiae"
0;43,825;1;"Hymenolaimus_malacorhynchos"
10;43,825;0,795980761493931;"Hymenolaimus_malacorhynchos"
20;43,825;0,633585372668459;"Hymenolaimus_malacorhynchos"
30;43,825;0,504321767408056;"Hymenolaimus_malacorhynchos"
40;43,825;0,40143042445943;"Hymenolaimus_malacorhynchos"
50;43,825;0,319530894948049;"Hymenolaimus_malacorhynchos"
60;43,825;0,254340445081585;"Hymenolaimus_malacorhynchos"
70;43,825;0,202450101154746;"Hymenolaimus_malacorhynchos"
80;43,825;0,161146385681678;"Hymenolaimus_malacorhynchos"
90;43,825;0,128269422786897;"Hymenolaimus_malacorhynchos"
100;43,825;0,102099992826301;"Hymenolaimus_malacorhynchos"
110;43,825;0,081269630038404;"Hymenolaimus_malacorhynchos"
120;43,825;0,0646890620042989;"Hymenolaimus_malacorhynchos"
130;43,825;0,05149124883451;"Hymenolaimus_malacorhynchos"
140;43,825;0,0409860434575667;"Hymenolaimus_malacorhynchos"
150;43,825;0,0326241020819773;"Hymenolaimus_malacorhynchos"
160;43,825;0,0259681576182681;"Hymenolaimus_malacorhynchos"
170;43,825;0,0206701538755835;"Hymenolaimus_malacorhynchos"
180;43,825;0,0164530448220837;"Hymenolaimus_malacorhynchos"
190;43,825;0,0130963071463759;"Hymenolaimus_malacorhynchos"
200;43,825;0,0104244085351307;"Hymenolaimus_malacorhynchos"
210;43,825;0,00829762864391719;"Hymenolaimus_malacorhynchos"
220;43,825;0,00660475276657906;"Hymenolaimus_malacorhynchos"
230;43,825;0,00525725613662075;"Hymenolaimus_malacorhynchos"
240;43,825;0,00418467474299603;"Hymenolaimus_malacorhynchos"
250;43,825;0,0033309205885344;"Hymenolaimus_malacorhynchos"
260;43,825;0,00265134870653742;"Hymenolaimus_malacorhynchos"
270;43,825;0,00211042256241561;"Hymenolaimus_malacorhynchos"
280;43,825;0,00167985575830555;"Hymenolaimus_malacorhynchos"
290;43,825;0,00133713286569602;"Hymenolaimus_malacorhynchos"
300;43,825;0,00106433203665528;"Hymenolaimus_malacorhynchos"
0;25,975;1;"Meleagris_gallopavo"
10;25,975;0,680460459913173;"Meleagris_gallopavo"
20;25,975;0,463026437505248;"Meleagris_gallopavo"
30;25,975;0,315071182616779;"Meleagris_gallopavo"
40;25,975;0,214393481828801;"Meleagris_gallopavo"
50;25,975;0,145886287247613;"Meleagris_gallopavo"
60;25,975;0,0992698501155357;"Meleagris_gallopavo"
70;25,975;0,0675492078651293;"Meleagris_gallopavo"
80;25,975;0,0459645650506764;"Meleagris_gallopavo"
90;25,975;0,0312770690740923;"Meleagris_gallopavo"
100;25,975;0,0212828088068929;"Meleagris_gallopavo"
110;25,975;0,0144821098689825;"Meleagris_gallopavo"
120;25,975;0,00985450314196093;"Meleagris_gallopavo"
130;25,975;0,00670559974019455;"Meleagris_gallopavo"
140;25,975;0,00456289548320644;"Meleagris_gallopavo"
150;25,975;0,0031048699590384;"Meleagris_gallopavo"
160;25,975;0,00211274124029786;"Meleagris_gallopavo"
170;25,975;0,00143763687605061;"Meleagris_gallopavo"
180;25,975;0,000978255049865538;"Meleagris_gallopavo"
190;25,975;0,000665663881143888;"Meleagris_gallopavo"
200;25,975;0,000452957950710759;"Meleagris_gallopavo"
210;25,975;0,000308219975461971;"Meleagris_gallopavo"
220;25,975;0,00020973150625728;"Meleagris_gallopavo"
230;25,975;0,000142713997206111;"Meleagris_gallopavo"
240;25,975;9,71112321749179e-05;"Meleagris_gallopavo"
250;25,975;6,60803537084796e-05;"Meleagris_gallopavo"
260;25,975;4,49650678756973e-05;"Meleagris_gallopavo"
270;25,975;3,0596950766724e-05;"Meleagris_gallopavo"
280;25,975;2,08200151906657e-05;"Meleagris_gallopavo"
290;25,975;1,41671971120397e-05;"Meleagris_gallopavo"
300;25,975;9,6402174625391e-06;"Meleagris_gallopavo"
0;19,925;1;"Mohoua_albicilla"
10;19,925;0,605390207539309;"Mohoua_albicilla"
20;19,925;0,366497303384488;"Mohoua_albicilla"
30;19,925;0,221873878558532;"Mohoua_albicilla"
40;19,925;0,134320273388101;"Mohoua_albicilla"
50;19,925;0,0813161781831594;"Mohoua_albicilla"
60;19,925;0,0492280179866063;"Mohoua_albicilla"
70;19,925;0,0298021600256605;"Mohoua_albicilla"
80;19,925;0,0180419358430543;"Mohoua_albicilla"
90;19,925;0,0109224112844375;"Mohoua_albicilla"
100;19,925;0,00661232083431533;"Mohoua_albicilla"
110;19,925;0,00400303428220266;"Mohoua_albicilla"
120;19,925;0,00242339775488964;"Mohoua_albicilla"
130;19,925;0,00146710126978293;"Mohoua_albicilla"
140;19,925;0,000888168742195074;"Mohoua_albicilla"
150;19,925;0,000537688659167403;"Mohoua_albicilla"
160;19,925;0,000325511448964887;"Mohoua_albicilla"
170;19,925;0,000197061443645274;"Mohoua_albicilla"
180;19,925;0,000119299068266409;"Mohoua_albicilla"
190;19,925;7,22224876970473e-05;"Mohoua_albicilla"
200;19,925;4,37227868159206e-05;"Mohoua_albicilla"
210;19,925;2,64693469846872e-05;"Mohoua_albicilla"
220;19,925;1,60242834644898e-05;"Mohoua_albicilla"
230;19,925;9,70094429223618e-06;"Mohoua_albicilla"
240;19,925;5,87285667840413e-06;"Mohoua_albicilla"
250;19,925;3,5553699233877e-06;"Mohoua_albicilla"
260;19,925;2,1523861357987e-06;"Mohoua_albicilla"
270;19,925;1,30303348945591e-06;"Mohoua_albicilla"
280;19,925;7,8884371461238e-07;"Mohoua_albicilla"
290;19,925;4,77558260105269e-07;"Mohoua_albicilla"
300;19,925;2,8910909419724e-07;"Mohoua_albicilla"
0;19,275;1;"Mohoua_ochrocephala"
10;19,275;0,595230386316282;"Mohoua_ochrocephala"
20;19,275;0,35429921279423;"Mohoua_ochrocephala"
30;19,275;0,210889657303064;"Mohoua_ochrocephala"
40;19,275;0,125527932186611;"Mohoua_ochrocephala"
50;19,275;0,0747180395689208;"Mohoua_ochrocephala"
60;19,275;0,044474447557404;"Mohoua_ochrocephala"
70;19,275;0,0264725426007968;"Mohoua_ochrocephala"
80;19,275;0,0157572617590465;"Mohoua_ochrocephala"
90;19,275;0,00937920100412403;"Mohoua_ochrocephala"
100;19,275;0,00558278543702281;"Mohoua_ochrocephala"
110;19,275;0,0033230435324;"Mohoua_ochrocephala"
120;19,275;0,00197797648553628;"Mohoua_ochrocephala"
130;19,275;0,00117735170761028;"Mohoua_ochrocephala"
140;19,275;0,000700795511751001;"Mohoua_ochrocephala"
150;19,275;0,000417134783188265;"Mohoua_ochrocephala"
160;19,275;0,000248291298143109;"Mohoua_ochrocephala"
170;19,275;0,000147790525312694;"Mohoua_ochrocephala"
180;19,275;8,79694114757613e-05;"Mohoua_ochrocephala"
190;19,275;5,23620667767334e-05;"Mohoua_ochrocephala"
200;19,275;3,1167493235834e-05;"Mohoua_ochrocephala"
210;19,275;1,85518390392756e-05;"Mohoua_ochrocephala"
220;19,275;1,10426183182255e-05;"Mohoua_ochrocephala"
230;19,275;6,57290196750061e-06;"Mohoua_ochrocephala"
240;19,275;3,91239097733444e-06;"Mohoua_ochrocephala"
250;19,275;2,32877399285911e-06;"Mohoua_ochrocephala"
260;19,275;1,38615704341284e-06;"Mohoua_ochrocephala"
270;19,275;8,25082792445661e-07;"Mohoua_ochrocephala"
280;19,275;4,91114349290347e-07;"Mohoua_ochrocephala"
290;19,275;2,92326183853563e-07;"Mohoua_ochrocephala"
300;19,275;1,74001427345521e-07;"Mohoua_ochrocephala"
0;35,45;1;"Nestor_meridionalis"
10;35,45;0,754207728364161;"Nestor_meridionalis"
20;35,45;0,568829297524228;"Nestor_meridionalis"
30;35,45;0,429015452312729;"Nestor_meridionalis"
40;35,45;0,323566769721907;"Nestor_meridionalis"
50;35,45;0,244036558366089;"Nestor_meridionalis"
60;35,45;0,184054258323096;"Nestor_meridionalis"
70;35,45;0,138815144065612;"Nestor_meridionalis"
80;35,45;0,104695454468269;"Nestor_meridionalis"
90;35,45;0,0789621208845668;"Nestor_meridionalis"
100;35,45;0,0595538418191654;"Nestor_meridionalis"
110;35,45;0,0449159677537913;"Nestor_meridionalis"
120;35,45;0,0338759700068648;"Nestor_meridionalis"
130;35,45;0,02554951838501;"Nestor_meridionalis"
140;35,45;0,0192696442219567;"Nestor_meridionalis"
150;35,45;0,0145333145950276;"Nestor_meridionalis"
160;35,45;0,0109611381863174;"Nestor_meridionalis"
170;35,45;0,00826697513178814;"Nestor_meridionalis"
180;35,45;0,00623501653458895;"Nestor_meridionalis"
190;35,45;0,00470249765686531;"Nestor_meridionalis"
200;35,45;0,00354666007542218;"Nestor_meridionalis"
210;35,45;0,00267491843876402;"Nestor_meridionalis"
220;35,45;0,00201744415925962;"Nestor_meridionalis"
230;35,45;0,00152157197645674;"Nestor_meridionalis"
240;35,45;0,00114758134390601;"Nestor_meridionalis"
250;35,45;0,00086551471850044;"Nestor_meridionalis"
260;35,45;0,000652777889705963;"Nestor_meridionalis"
270;35,45;0,000492330129321485;"Nestor_meridionalis"
280;35,45;0,000371319188440791;"Nestor_meridionalis"
290;35,45;0,000280051801611952;"Nestor_meridionalis"
300;35,45;0,000211217233118041;"Nestor_meridionalis"
0;34,5;1;"Nestor_notabilis"
10;34,5;0,748372019432507;"Nestor_notabilis"
20;34,5;0,560060679469488;"Nestor_notabilis"
30;34,5;0,419133741699323;"Nestor_notabilis"
40;34,5;0,313667964687825;"Nestor_notabilis"
50;34,5;0,234740328164712;"Nestor_notabilis"
60;34,5;0,175673093430874;"Nestor_notabilis"
70;34,5;0,131468827690819;"Nestor_notabilis"
80;34,5;0,0983875920714024;"Nestor_notabilis"
90;34,5;0,0736305209655771;"Nestor_notabilis"
100;34,5;0,0551030216668765;"Nestor_notabilis"
110;34,5;0,0412375596016735;"Nestor_notabilis"
120;34,5;0,0308610357555728;"Nestor_notabilis"
130;34,5;0,0230955356501768;"Nestor_notabilis"
140;34,5;0,0172840526543982;"Nestor_notabilis"
150;34,5;0,0129349013889498;"Nestor_notabilis"
160;34,5;0,00968011827360869;"Nestor_notabilis"
170;34,5;0,00724432966076605;"Nestor_notabilis"
180;34,5;0,00542145361766229;"Nestor_notabilis"
190;34,5;0,00405726419210959;"Nestor_notabilis"
200;34,5;0,00303634299682026;"Nestor_notabilis"
210;34,5;0,00227231414022012;"Nestor_notabilis"
220;34,5;0,00170053632190157;"Nestor_notabilis"
230;34,5;0,00127263380133981;"Nestor_notabilis"
240;34,5;0,00095240352790674;"Nestor_notabilis"
250;34,5;0,00071275215149421;"Nestor_notabilis"
260;34,5;0,000533403766968586;"Nestor_notabilis"
270;34,5;0,000399184454259187;"Nestor_notabilis"
280;34,5;0,000298738476160011;"Nestor_notabilis"
290;34,5;0,000223567516686057;"Nestor_notabilis"
300;34,5;0,000167311673941855;"Nestor_notabilis"
0;25,2;1;"Notiomystis_cincta"
10;25,2;0,672451427537001;"Notiomystis_cincta"
20;25,2;0,45219092239655;"Notiomystis_cincta"
30;25,2;0,304076431284833;"Notiomystis_cincta"
40;25,2;0,204476630297843;"Notiomystis_cincta"
50;25,2;0,13750060194174;"Notiomystis_cincta"
60;25,2;0,09246247606292;"Notiomystis_cincta"
70;25,2;0,0621765240221163;"Notiomystis_cincta"
80;25,2;0,0418106923379607;"Notiomystis_cincta"
90;25,2;0,028115659748972;"Notiomystis_cincta"
100;25,2;0,0189064155343408;"Notiomystis_cincta"
110;25,2;0,0127136461156752;"Notiomystis_cincta"
120;25,2;0,00854930947968605;"Notiomystis_cincta"
130;25,2;0,0057489953640705;"Notiomystis_cincta"
140;25,2;0,00386592013947281;"Notiomystis_cincta"
150;25,2;0,00259964351653253;"Notiomystis_cincta"
160;25,2;0,00174813399377961;"Notiomystis_cincta"
170;25,2;0,00117553519964306;"Notiomystis_cincta"
180;25,2;0,000790490323119967;"Notiomystis_cincta"
190;25,2;0,000531566346236207;"Notiomystis_cincta"
200;25,2;0,000357452548357165;"Notiomystis_cincta"
210;25,2;0,000240369476419515;"Notiomystis_cincta"
220;25,2;0,000161636797554624;"Notiomystis_cincta"
230;25,2;0,000108692895258116;"Notiomystis_cincta"
240;25,2;7,30906925794498e-05;"Notiomystis_cincta"
250;25,2;4,91499405647191e-05;"Notiomystis_cincta"
260;25,2;3,30509476961041e-05;"Notiomystis_cincta"
270;25,2;2,2225156959696e-05;"Notiomystis_cincta"
280;25,2;1,49453385247815e-05;"Notiomystis_cincta"
290;25,2;1,0050014226013e-05;"Notiomystis_cincta"
300;25,2;6,75814641304963e-06;"Notiomystis_cincta"
0;27,34;1;"Passer_domesticus"
10;27,34;0,693666176633604;"Passer_domesticus"
20;27,34;0,481172764605482;"Passer_domesticus"
30;27,34;0,333773271924106;"Passer_domesticus"
40;27,34;0,231527229398083;"Passer_domesticus"
50;27,34;0,160602608003139;"Passer_domesticus"
60;27,34;0,111404597050923;"Passer_domesticus"
70;27,34;0,077277600895721;"Passer_domesticus"
80;27,34;0,0536048579527523;"Passer_domesticus"
90;27,34;0,0371838768650731;"Passer_domesticus"
100;27,34;0,02579319769741;"Passer_domesticus"
110;27,34;0,0178918688299171;"Passer_domesticus"
120;27,34;0,0124109842440785;"Passer_domesticus"
130;27,34;0,00860907998884984;"Passer_domesticus"
140;27,34;0,00597182760019834;"Passer_domesticus"
150;27,34;0,00414245481894461;"Passer_domesticus"
160;27,34;0,00287348079613475;"Passer_domesticus"
170;27,34;0,00199323643748488;"Passer_domesticus"
180;27,34;0,00138264069871692;"Passer_domesticus"
190;27,34;0,000959091087136981;"Passer_domesticus"
200;27,34;0,000665289047457676;"Passer_domesticus"
210;27,34;0,000461488509906178;"Passer_domesticus"
220;27,34;0,000320118970226958;"Passer_domesticus"
230;27,34;0,00022205570214522;"Passer_domesticus"
240;27,34;0,000154032529906765;"Passer_domesticus"
250;27,34;0,000106847156097627;"Passer_domesticus"
260;27,34;7,41162582544148e-05;"Passer_domesticus"
